item_id,identity,team_path,collection_before,collection_target,stable_key,item_slug,public_slug,route_before,route_target_provisional,reason,authorization_class
45603,paises/italia/napoli/8283.htm#editorial:hx001:table-35:description-table-46,paises/italia/napoli,camisas/italia/napoli/02_17,camisas/italia/napoli/03_17,item:20fd124243539deb4dbabdc399cb9790c6d9c3a06bee169c060daa0948189aaa,1982-1983,1982-1983-9a78d4,/items/italia/teams/napoli/collections/02-17/1982-1983-9a78d4,/items/italia/teams/napoli/collections/03-17/1982-1983-9a78d4,unique record references,ET028_EXCLUSIVE
45604,paises/italia/napoli/8283.htm#editorial:hx001:table-59:description-table-68,paises/italia/napoli,camisas/italia/napoli/02_17,camisas/italia/napoli/05_09,item:32e95bc3d374d02248dc03e8bddae50cd9ad71ce5dea67f92d9bf94e673a1cee,1982-1983,1982-1983-912b42,/items/italia/teams/napoli/collections/02-17/1982-1983-912b42,/items/italia/teams/napoli/collections/05-09/1982-1983-912b42,unique record references,ET028_EXCLUSIVE
45605,paises/italia/napoli/8283.htm#editorial:hx001:table-81:description-table-90,paises/italia/napoli,camisas/italia/napoli/02_17,camisas/italia/napoli/03_25,item:7c346e67b7d668ac49ec08d170f660c41524ba3d181379710ed9e5a5d7c2d2ab,1982-1983,1982-1983-085027,/items/italia/teams/napoli/collections/02-17/1982-1983-085027,/items/italia/teams/napoli/collections/03-25/1982-1983-085027,unique record references,ET028_EXCLUSIVE
45610,paises/italia/napoli/8485.htm#editorial:hx001:table-57:description-table-66,paises/italia/napoli,camisas/italia/napoli/02_25,camisas/italia/napoli/09_24,item:979bcbd07d2f912ecef8f620c80d0bb947f398b3f643dfee2c0536cb7f56d2e8,1984-1985,1984-1985-8315c9,/items/italia/teams/napoli/collections/02-25/1984-1985-8315c9,/items/italia/teams/napoli/collections/09-24/1984-1985-8315c9,unique record references,ET028_EXCLUSIVE
45614,paises/italia/napoli/8586.htm#editorial:hx001:table-96:description-table-105,paises/italia/napoli,camisas/italia/napoli/02_17,camisas/italia/napoli/10_13,item:26eb3712eddb9c8440c9a7e7300865bba2da787e98adfbe2536417cf0fc28eac,1985-1986,1985-1986-26eed7,/items/italia/teams/napoli/collections/02-17/1985-1986-26eed7,/items/italia/teams/napoli/collections/10-13/1985-1986-26eed7,unique record references,ET028_EXCLUSIVE
45620,paises/italia/napoli/8687.htm#editorial:hx001:table-110:description-table-119,paises/italia/napoli,camisas/italia/napoli/04_20,camisas/italia/napoli/03_25,item:0515aaed6da8c341dc57e1868e838504306242e097468b2dcfdc24c2ee7a0b5a,1986-1987,1986-1987-fd050d,/items/italia/teams/napoli/collections/04-20/1986-1987-fd050d,/items/italia/teams/napoli/collections/03-25/1986-1987-fd050d,unique record references,ET028_EXCLUSIVE
45622,paises/italia/napoli/8687.htm#editorial:hx001:table-156:description-table-165,paises/italia/napoli,camisas/italia/napoli/04_20,camisas/italia/napoli/10_13,item:75f7c1e61c357ec3ca622efffb57b08a310864a0da347ccaf99eac7e7d125d98,1986-1987,1986-1987-7401c8,/items/italia/teams/napoli/collections/04-20/1986-1987-7401c8,/items/italia/teams/napoli/collections/10-13/1986-1987-7401c8,unique record references,ET028_EXCLUSIVE
45624,paises/italia/napoli/8687.htm#editorial:hx001:table-202:description-table-211,paises/italia/napoli,camisas/italia/napoli/04_20,camisas/italia/napoli/05_24,item:776a35d53007b463f7732310be27960cd7a7348e75f69d9bf382a8a910b28b64,1986-1987,1986-1987-5f470e,/items/italia/teams/napoli/collections/04-20/1986-1987-5f470e,/items/italia/teams/napoli/collections/05-24/1986-1987-5f470e,unique record references,ET028_EXCLUSIVE
45634,paises/italia/napoli/8889.htm#editorial:hx001:table-201:description-table-210,paises/italia/napoli,camisas/italia/napoli/02_17,camisas/italia/napoli/10_13,item:e224368777809338d7e8552a2d8b1f0f929ff821172d7ca5741e3d415fb8dfd6,1988-1989,1988-1989-6de81d,/items/italia/teams/napoli/collections/02-17/1988-1989-6de81d,/items/italia/teams/napoli/collections/10-13/1988-1989-6de81d,unique record references,ET028_EXCLUSIVE
45641,paises/italia/napoli/8990.htm#editorial:hx001:table-123:description-table-132,paises/italia/napoli,camisas/italia/napoli/07_10,camisas/italia/napoli/05_24,item:e1668bd05378e1adaefbb560d7fc0cc6bdffb68a2d2e290248d3aeb2dee9a753,1989-1990,1989-1990-12435b,/items/italia/teams/napoli/collections/07-10/1989-1990-12435b,/items/italia/teams/napoli/collections/05-24/1989-1990-12435b,unique record references,ET028_EXCLUSIVE
45663,paises/italia/novara/1617.htm#editorial:hx001:table-34:description-table-43,paises/italia/novara,camisas/italia/novara/06_18,camisas/italia/novara/08_17,item:cd47416c74f763898172b5e78a43f46f05b5771c389bc50eaf45fded67c3bda4,2016-2017,2016-2017-9fad2e,/items/italia/teams/novara/collections/06-18/2016-2017-9fad2e,/items/italia/teams/novara/collections/08-17/2016-2017-9fad2e,unique record references,ET028_EXCLUSIVE
45664,paises/italia/novara/1617.htm#editorial:hx001:table-57:description-table-66,paises/italia/novara,camisas/italia/novara/06_18,camisas/italia/novara/08_17,item:8ad8595a0d2f2caa056d0b2221b5a988494c110f56737cd54254f75336d06971,2016-2017,2016-2017-87a05f,/items/italia/teams/novara/collections/06-18/2016-2017-87a05f,/items/italia/teams/novara/collections/08-17/2016-2017-87a05f,unique record references,ET028_EXCLUSIVE
45691,paises/italia/parma/1415.htm#editorial:hx001:table-34:description-table-43,paises/italia/parma,camisas/italia/parma/02_16,camisas/italia/parma/07_17,item:0565f9ee423068c13837632d5afbe283ae551dcae05cf44b15c04857252e6087,2014-2015,2014-2015-dd70ac,/items/italia/teams/parma/collections/02-16/2014-2015-dd70ac,/items/italia/teams/parma/collections/07-17/2014-2015-dd70ac,unique record references,ET028_EXCLUSIVE
45770,paises/italia/roma/8081.htm#editorial:hx001:table-51:description-table-60,paises/italia/roma,camisas/italia/roma/09_24,camisas/italia/roma/02_25,item:e1b56643a9b27d44ec9050a2dd50f43d5ed210c20ca7a799b17c5e6409f8ca57,1980-1981,1980-1981-ec4ad8,/items/italia/teams/roma/collections/09-24/1980-1981-ec4ad8,/items/italia/teams/roma/collections/02-25/1980-1981-ec4ad8,unique record references,ET028_EXCLUSIVE
45778,paises/italia/roma/8384.htm#editorial:hx001:table-118:description-table-127,paises/italia/roma,camisas/italia/torino/fot_gio,camisas/italia/roma/03_20,item:da7c899b4be0b4df63a03cfa50e8bb3313b0b13c2503fcd273eb264edf0f5dc2,1983-1984,1983-1984-503430,/items/italia/teams/roma/collections/fot-gio/1983-1984-503430,/items/italia/teams/roma/collections/03-20/1983-1984-503430,unique record references,ET028_EXCLUSIVE
45779,paises/italia/roma/8384.htm#editorial:hx001:table-143:description-table-152,paises/italia/roma,camisas/italia/torino/fot_gio,camisas/italia/roma/04_21,item:910a7482595d595d4980305881bc992614a1767c57bbb564e86232a24758f36f,1983-1984,1983-1984-5c36f0,/items/italia/teams/roma/collections/fot-gio/1983-1984-5c36f0,/items/italia/teams/roma/collections/04-21/1983-1984-5c36f0,unique record references,ET028_EXCLUSIVE
45780,paises/italia/roma/8384.htm#editorial:hx001:table-163:description-table-172,paises/italia/roma,camisas/italia/torino/fot_gio,camisas/italia/roma/09_23,item:ff9b659c0d134b71226eb836e8455c7d989e4caaa1d6c2c5728b69fe279fc808,1983-1984,1983-1984-17e9b8,/items/italia/teams/roma/collections/fot-gio/1983-1984-17e9b8,/items/italia/teams/roma/collections/09-23/1983-1984-17e9b8,unique record references,ET028_EXCLUSIVE
45781,paises/italia/roma/8384.htm#editorial:hx001:table-183:description-table-192,paises/italia/roma,camisas/italia/torino/fot_gio,camisas/italia/roma/02_25,item:0917e0e61449ef0dc8c4fcb5e465823b2d8ceade231b1132eee193c6bb73c611,1983-1984,1983-1984-544777,/items/italia/teams/roma/collections/fot-gio/1983-1984-544777,/items/italia/teams/roma/collections/02-25/1983-1984-544777,unique record references,ET028_EXCLUSIVE
45783,paises/italia/roma/8384.htm#editorial:hx001:table-228:description-table-237,paises/italia/roma,camisas/italia/torino/fot_gio,camisas/italia/roma/02_25,item:83ea7a177fc9a8a8e157e2a3f83489454d6273686bda018b0460864e7eb4f9e9,1983-1984,1983-1984-bcb7ab,/items/italia/teams/roma/collections/fot-gio/1983-1984-bcb7ab,/items/italia/teams/roma/collections/02-25/1983-1984-bcb7ab,unique record references,ET028_EXCLUSIVE
45788,paises/italia/roma/8687.htm#editorial:hx001:table-63:description-table-72,paises/italia/roma,camisas/italia/roma/06_14_2,camisas/italia/roma/03_23,item:192f0efbf89f7bf55b5f97e5dac46976ebf80836ee6b3b39e3135e240b901a88,1986-1987,1986-1987-acffde,/items/italia/teams/roma/collections/06-14-2/1986-1987-acffde,/items/italia/teams/roma/collections/03-23/1986-1987-acffde,unique record references,ET028_EXCLUSIVE
45797,paises/italia/roma/8889.htm#editorial:hx001:table-57:description-table-66,paises/italia/roma,camisas/italia/roma/02_15,camisas/italia/roma/02_17,item:7c973e3b59305771807da0585672256c46da55a11bffe07080c957331016f02b,1988-1989,1988-1989-c4117a,/items/italia/teams/roma/collections/02-15/1988-1989-c4117a,/items/italia/teams/roma/collections/02-17/1988-1989-c4117a,unique record references,ET028_EXCLUSIVE
45798,paises/italia/roma/8889.htm#editorial:hx001:table-80:description-table-87,paises/italia/roma,camisas/italia/roma/02_15,camisas/italia/roma/07_18,item:71e5ab175b2e1824414379002d031c44b572451f1eee1b2e7d6475fd6892d70c,1988-1989,1988-1989-dad084,/items/italia/teams/roma/collections/02-15/1988-1989-dad084,/items/italia/teams/roma/collections/07-18/1988-1989-dad084,unique record references,ET028_EXCLUSIVE
45799,paises/italia/roma/8889.htm#editorial:hx001:table-101:description-table-108,paises/italia/roma,camisas/italia/roma/02_15,camisas/italia/roma/07_18,item:970b333725c257c2fb1e61987cb819284e5ef6179d68a9a5a234df58b0a20469,1988-1989,1988-1989-f3b7ec,/items/italia/teams/roma/collections/02-15/1988-1989-f3b7ec,/items/italia/teams/roma/collections/07-18/1988-1989-f3b7ec,unique record references,ET028_EXCLUSIVE
45863,paises/italia/sampdoria/8283.htm#editorial:hx001:table-56:description-table-63,paises/italia/sampdoria,camisas/italia/sampdoria/08_16,camisas/italia/sampdoria/05_24,item:3966b51a8d8070a549a4b33a9f4cd20545dffeb521dc6f7094fecaf67f6157c4,1982-1983,1982-1983-f1a5d0,/items/italia/teams/sampdoria/collections/08-16/1982-1983-f1a5d0,/items/italia/teams/sampdoria/collections/05-24/1982-1983-f1a5d0,unique record references,ET028_EXCLUSIVE
45920,paises/italia/torino/0203.htm#editorial:hx001:table-147:description-table-156,paises/italia/torino,camisas/italia/torino/00-10,camisas/italia/torino/07_13_2,item:68536f7c9f2b397c9ead8c4d42f8ef8bfb162323271380cae41ecd9a62381b89,2002-2003,2002-2003-69b2ce,/items/italia/teams/torino/collections/00-10/2002-2003-69b2ce,/items/italia/teams/torino/collections/07-13-2/2002-2003-69b2ce,unique record references,ET028_EXCLUSIVE
45945,paises/italia/torino/0405.htm#editorial:hx001:table-298:description-table-305,paises/italia/torino,camisas/italia/torino/00-10,camisas/italia/torino/07_13_2,item:42c22291325e4bf4a1fd2ce75255cfbbd0a3bdb9a56d9e1282a4c79b8d7ddcf6,2004-2005,2004-2005-2e9450,/items/italia/teams/torino/collections/00-10/2004-2005-2e9450,/items/italia/teams/torino/collections/07-13-2/2004-2005-2e9450,unique record references,ET028_EXCLUSIVE
45956,paises/italia/torino/0607.htm#editorial:hx001:table-233:description-table-242,paises/italia/torino,camisas/italia/torino/00-10,camisas/italia/torino/07_13_2,item:9e069ee53594dee4799e718ee8d24b2ab07b7b59e0bb50aca6778ea4beaa763b,2006-2007,2006-2007-88868c,/items/italia/teams/torino/collections/00-10/2006-2007-88868c,/items/italia/teams/torino/collections/07-13-2/2006-2007-88868c,unique record references,ET028_EXCLUSIVE
45971,paises/italia/torino/0708.htm#editorial:hx001:table-352:description-table-359,paises/italia/torino,camisas/italia/torino/foto_tor,camisas/italia/torino/07_13_2,item:a6d12c4c864bbef073c58876697f137f4ab44900714d264a4da641356610b29f,2007-2008,2007-2008-c8f26e,/items/italia/teams/torino/collections/foto-tor/2007-2008-c8f26e,/items/italia/teams/torino/collections/07-13-2/2007-2008-c8f26e,unique record references,ET028_EXCLUSIVE
45988,paises/italia/torino/0809.htm#editorial:hx001:table-113:description-table-122,paises/italia/torino,camisas/italia/torino/foto_tor,camisas/italia/torino/07_13_2,item:891197d19af759ca6f7dcbb86a56c8e7de093a445a91dcf85f6be0dc9d85cb55,2008-2009,2008-2009-4607db,/items/italia/teams/torino/collections/foto-tor/2008-2009-4607db,/items/italia/teams/torino/collections/07-13-2/2008-2009-4607db,unique record references,ET028_EXCLUSIVE
46000,paises/italia/torino/0809.htm#editorial:hx001:table-411:description-table-418,paises/italia/torino,camisas/italia/torino/foto_tor,camisas/italia/torino/07_13_2,item:95d5af438140787955998878322758a75dbb4b8e10ed731134f3191de9b119c7,2008-2009,2008-2009-7a8f13,/items/italia/teams/torino/collections/foto-tor/2008-2009-7a8f13,/items/italia/teams/torino/collections/07-13-2/2008-2009-7a8f13,unique record references,ET028_EXCLUSIVE
46003,paises/italia/torino/0809.htm#editorial:hx001:table-490:description-table-499,paises/italia/torino,camisas/italia/torino/foto_tor,camisas/italia/torino/07_13_2,item:71f982cd3619913d3dd4efce92bfbbfabae6aad08c9fe7aad0123cf51ab56b25,2008-2009,2008-2009-c1b3fd,/items/italia/teams/torino/collections/foto-tor/2008-2009-c1b3fd,/items/italia/teams/torino/collections/07-13-2/2008-2009-c1b3fd,unique record references,ET028_EXCLUSIVE
46004,paises/italia/torino/0809.htm#editorial:hx001:table-517:description-table-524,paises/italia/torino,camisas/italia/torino/foto_tor,camisas/italia/torino/07_13_2,item:06c51fb120b49f537af988b8de40a422cfd1097f01e307bf18881a97f853fc13,2008-2009,2008-2009-14a631,/items/italia/teams/torino/collections/foto-tor/2008-2009-14a631,/items/italia/teams/torino/collections/07-13-2/2008-2009-14a631,unique record references,ET028_EXCLUSIVE
46024,paises/italia/torino/1011.htm#editorial:hx001:table-357:description-table-364,paises/italia/torino,camisas/italia/torino/00-10,camisas/italia/torino/07_13_2,item:85729d09fdc9ae4894aed0ad26cdde37192f324894f17f183c9c85964cb2db3f,2010-2011,2010-2011-175ba1,/items/italia/teams/torino/collections/00-10/2010-2011-175ba1,/items/italia/teams/torino/collections/07-13-2/2010-2011-175ba1,unique record references,ET028_EXCLUSIVE
46028,paises/italia/torino/1011.htm#editorial:hx001:table-429:description-table-436,paises/italia/torino,camisas/italia/torino/00-10,camisas/italia/torino/10_13,item:870a7507d8c3f0befc0dee6da5434bbe48823b71c6f87ef5dce8eb2b521a5ff8,2010-2011,2010-2011-fe58c4,/items/italia/teams/torino/collections/00-10/2010-2011-fe58c4,/items/italia/teams/torino/collections/10-13/2010-2011-fe58c4,unique record references,ET028_EXCLUSIVE
46044,paises/italia/torino/1112.htm#editorial:hx001:table-313:description-table-322,paises/italia/torino,camisas/italia/torino/10-20,camisas/italia/torino/10_13,item:9c01d71db4c85b61e60a63f1f115ceff6e7199f6f0718846c718289283b1e0ef,2011-2012,2011-2012-738a42,/items/italia/teams/torino/collections/10-20/2011-2012-738a42,/items/italia/teams/torino/collections/10-13/2011-2012-738a42,unique record references,ET028_EXCLUSIVE
46065,paises/italia/torino/1415.htm#editorial:hx001:table-69:description-table-78,paises/italia/torino,camisas/italia/torino/03_15,camisas/italia/torino/02_16,item:8745b57571b443d2940b577295adf83315f4d1e77e25234aa456f011f4e50fd0,2014-2015,2014-2015-25e569,/items/italia/teams/torino/collections/03-15/2014-2015-25e569,/items/italia/teams/torino/collections/02-16/2014-2015-25e569,unique record references,ET028_EXCLUSIVE
46066,paises/italia/torino/1415.htm#editorial:hx001:table-88:description-table-97,paises/italia/torino,camisas/italia/torino/03_15,camisas/italia/torino/02_16,item:2af861dd1108ca8f2e239c38adb855e68eab2dfa42ac63cae16028d307f34869,2014-2015,2014-2015-36ccc9,/items/italia/teams/torino/collections/03-15/2014-2015-36ccc9,/items/italia/teams/torino/collections/02-16/2014-2015-36ccc9,unique record references,ET028_EXCLUSIVE
46074,paises/italia/torino/1415.htm#editorial:hx001:table-240:description-table-249,paises/italia/torino,camisas/italia/torino/03_15,camisas/italia/torino/02_16,item:8f87a59248271108c3d19defe9df9a4c4beb38b6de9ef6d24f19ddc1ba7cdcb0,2014-2015,2014-2015-fc6958,/items/italia/teams/torino/collections/03-15/2014-2015-fc6958,/items/italia/teams/torino/collections/02-16/2014-2015-fc6958,unique record references,ET028_EXCLUSIVE
46092,paises/italia/torino/1516.htm#editorial:hx001:table-107:description-table-116,paises/italia/torino,camisas/italia/torino/03_17,camisas/italia/torino/07_18,item:2f178bfb166fe3a230b7031d18b377d2f8618678945814e5fb5b09c0d25496e8,2015-2016,2015-2016-bfef3a,/items/italia/teams/torino/collections/03-17/2015-2016-bfef3a,/items/italia/teams/torino/collections/07-18/2015-2016-bfef3a,unique record references,ET028_EXCLUSIVE
46096,paises/italia/torino/1516.htm#editorial:hx001:table-188:description-table-197,paises/italia/torino,camisas/italia/torino/03_17,camisas/italia/torino/07_17,item:80ba66e665c7bf3c217cb6efbe839737c9b2edc2bd2ef94ef38de20d3161c8fd,2015-2016,2015-2016-67ca04,/items/italia/teams/torino/collections/03-17/2015-2016-67ca04,/items/italia/teams/torino/collections/07-17/2015-2016-67ca04,unique record references,ET028_EXCLUSIVE
46104,paises/italia/torino/1617.htm#editorial:hx001:table-163:description-table-172,paises/italia/torino,camisas/italia/torino/08_17,camisas/italia/torino/03_19,item:a77ed83d4ccef5235679e3ed6fe3e14710beeb49826a21bae99487903b34a556,2016-2017,2016-2017-fba0f5,/items/italia/teams/torino/collections/08-17/2016-2017-fba0f5,/items/italia/teams/torino/collections/03-19/2016-2017-fba0f5,unique record references,ET028_EXCLUSIVE
46105,paises/italia/torino/1617.htm#editorial:hx001:table-188:description-table-197,paises/italia/torino,camisas/italia/torino/08_17,camisas/italia/torino/03_19,item:60dcb8abb9132e229f60bc1ac0b16a55c5583f398fd30c572c28b6e0a0bdadc3,2016-2017,2016-2017-f2feec,/items/italia/teams/torino/collections/08-17/2016-2017-f2feec,/items/italia/teams/torino/collections/03-19/2016-2017-f2feec,unique record references,ET028_EXCLUSIVE
46109,paises/italia/torino/1617.htm#editorial:hx001:table-274:description-table-283,paises/italia/torino,camisas/italia/torino/08_17,camisas/italia/torino/03_19,item:259f5cc3902c4193b466c8c433d905df6b59dbf0fbc55c035e959c8b35c74cb8,2016-2017,2016-2017-703941,/items/italia/teams/torino/collections/08-17/2016-2017-703941,/items/italia/teams/torino/collections/03-19/2016-2017-703941,unique record references,ET028_EXCLUSIVE
46111,paises/italia/torino/1718.htm#editorial:hx001:table-35:description-table-44,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19_2,item:e6157dc53f1416f04e057da95a83bc5ffc8d0e297f0bfd212925b332c041f3a4,2017-2018,2017-2018-84d227,/items/italia/teams/torino/collections/06-18/2017-2018-84d227,/items/italia/teams/torino/collections/03-19-2/2017-2018-84d227,unique record references,ET028_EXCLUSIVE
46113,paises/italia/torino/1718.htm#editorial:hx001:table-80:description-table-89,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19_2,item:ef402baaf5355b37a748d43b56c4a2ce8f9081ccff2c1dd01e959cbfeda8aea1,2017-2018,2017-2018-69154c,/items/italia/teams/torino/collections/06-18/2017-2018-69154c,/items/italia/teams/torino/collections/03-19-2/2017-2018-69154c,unique record references,ET028_EXCLUSIVE
46114,paises/italia/torino/1718.htm#editorial:hx001:table-103:description-table-112,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19,item:ef61ece0b880e5004f4d0340d8bb171859dd33ee8962a045a94baec3b3a78976,2017-2018,2017-2018-eadaa0,/items/italia/teams/torino/collections/06-18/2017-2018-eadaa0,/items/italia/teams/torino/collections/03-19/2017-2018-eadaa0,unique record references,ET028_EXCLUSIVE
46115,paises/italia/torino/1718.htm#editorial:hx001:table-126:description-table-135,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19,item:9e83e40a7538f67948b1f20283ba58c6706e78bdb913536a9429e8d91a33648a,2017-2018,2017-2018-3c2c1a,/items/italia/teams/torino/collections/06-18/2017-2018-3c2c1a,/items/italia/teams/torino/collections/03-19/2017-2018-3c2c1a,unique record references,ET028_EXCLUSIVE
46116,paises/italia/torino/1718.htm#editorial:hx001:table-150:description-table-159,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19,item:bbca3750102e7ca60c80cb869a66e7e8248fc473f5348988d5e7a2739ef09d54,2017-2018,2017-2018-aeabe6,/items/italia/teams/torino/collections/06-18/2017-2018-aeabe6,/items/italia/teams/torino/collections/03-19/2017-2018-aeabe6,unique record references,ET028_EXCLUSIVE
46117,paises/italia/torino/1718.htm#editorial:hx001:table-174:description-table-183,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19_2,item:03c7e3b4dd4fcae1869ae09be1c0b57337c2e42951f8b6f94e995fb360923b3f,2017-2018,2017-2018-d44501,/items/italia/teams/torino/collections/06-18/2017-2018-d44501,/items/italia/teams/torino/collections/03-19-2/2017-2018-d44501,unique record references,ET028_EXCLUSIVE
46118,paises/italia/torino/1718.htm#editorial:hx001:table-198:description-table-207,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19_2,item:1f13177f8cfce0d7c9553efad6a3102536c5388b4bc62b867349d887ca5e8902,2017-2018,2017-2018-64804a,/items/italia/teams/torino/collections/06-18/2017-2018-64804a,/items/italia/teams/torino/collections/03-19-2/2017-2018-64804a,unique record references,ET028_EXCLUSIVE
46119,paises/italia/torino/1718.htm#editorial:hx001:table-222:description-table-231,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19,item:3220ef831d7980a15cecbb57b49eea609ee1ccb11906b505059c917f49c3df95,2017-2018,2017-2018-805ad6,/items/italia/teams/torino/collections/06-18/2017-2018-805ad6,/items/italia/teams/torino/collections/03-19/2017-2018-805ad6,unique record references,ET028_EXCLUSIVE
46120,paises/italia/torino/1718.htm#editorial:hx001:table-246:description-table-255,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19_2,item:cc8c46b4126751a6ca96d8daa6c379dc8aef11850a2a8c2f9bb84ab56f40a8ab,2017-2018,2017-2018-23da72,/items/italia/teams/torino/collections/06-18/2017-2018-23da72,/items/italia/teams/torino/collections/03-19-2/2017-2018-23da72,unique record references,ET028_EXCLUSIVE
46121,paises/italia/torino/1718.htm#editorial:hx001:table-270:description-table-279,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19_2,item:330ab1a702358e9f3fefa07b6c95f961b0dc0fefbdbbf87e22915fbb6c8bc8c1,2017-2018,2017-2018-a26e98,/items/italia/teams/torino/collections/06-18/2017-2018-a26e98,/items/italia/teams/torino/collections/03-19-2/2017-2018-a26e98,unique record references,ET028_EXCLUSIVE
46124,paises/italia/torino/1819.htm#editorial:hx001:table-39:description-table-48,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/03_19,item:c5818c65e8dcd3fa5e3acd1c7be6d152093f3ae058c2b8452afed07cfa3d2eaf,2018-2019,2018-2019-3e2ec0,/items/italia/teams/torino/collections/07-19/2018-2019-3e2ec0,/items/italia/teams/torino/collections/03-19/2018-2019-3e2ec0,unique record references,ET028_EXCLUSIVE
46125,paises/italia/torino/1819.htm#editorial:hx001:table-60:description-table-69,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/03_19,item:0f9f6e438e62f744c19c41a02e976527e003635ef91ed8a16bf3046a918c0b93,2018-2019,2018-2019-9c402f,/items/italia/teams/torino/collections/07-19/2018-2019-9c402f,/items/italia/teams/torino/collections/03-19/2018-2019-9c402f,unique record references,ET028_EXCLUSIVE
46126,paises/italia/torino/1819.htm#editorial:hx001:table-81:description-table-90,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/03_19_2,item:094a519b28001a612a78e00438ed0e9b4b3b0990c17ecc12be4c00ec7ea5691d,2018-2019,2018-2019-7d8256,/items/italia/teams/torino/collections/07-19/2018-2019-7d8256,/items/italia/teams/torino/collections/03-19-2/2018-2019-7d8256,unique record references,ET028_EXCLUSIVE
46128,paises/italia/torino/1819.htm#editorial:hx001:table-128:description-table-137,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/10_19,item:3a1e862716c450d43ccd26396e7fdeed8790486debdbe11eb7bacc08906ba447,2018-2019,2018-2019-d8fcab,/items/italia/teams/torino/collections/07-19/2018-2019-d8fcab,/items/italia/teams/torino/collections/10-19/2018-2019-d8fcab,unique record references,ET028_EXCLUSIVE
46129,paises/italia/torino/1819.htm#editorial:hx001:table-151:description-table-160,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/03_19,item:0c8adc887359e85c568d02b7067546dfecd2e731266aac4486cccd30eb0a8647,2018-2019,2018-2019-ac8900,/items/italia/teams/torino/collections/07-19/2018-2019-ac8900,/items/italia/teams/torino/collections/03-19/2018-2019-ac8900,unique record references,ET028_EXCLUSIVE
46130,paises/italia/torino/1819.htm#editorial:hx001:table-174:description-table-183,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/03_19_2,item:ff7b2ea654b52bcf6e8a982c6de68d338b5aea6be19ca6fb66f474ff03f76faf,2018-2019,2018-2019-22d5c0,/items/italia/teams/torino/collections/07-19/2018-2019-22d5c0,/items/italia/teams/torino/collections/03-19-2/2018-2019-22d5c0,unique record references,ET028_EXCLUSIVE
46132,paises/italia/torino/1819.htm#editorial:hx001:table-220:description-table-229,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/10_19,item:5f4dacbb1a703878ce48d1fdeaad070365f955cf8e5b89ef8bc555e28714f5b8,2018-2019,2018-2019-a53820,/items/italia/teams/torino/collections/07-19/2018-2019-a53820,/items/italia/teams/torino/collections/10-19/2018-2019-a53820,unique record references,ET028_EXCLUSIVE
46133,paises/italia/torino/1819.htm#editorial:hx001:table-241:description-table-250,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/03_19,item:212d6f360d1d75257425b4a905fea3433f8b635ce3264b03d52cfc433a64b5fd,2018-2019,2018-2019-27b8ae,/items/italia/teams/torino/collections/07-19/2018-2019-27b8ae,/items/italia/teams/torino/collections/03-19/2018-2019-27b8ae,unique record references,ET028_EXCLUSIVE
46134,paises/italia/torino/1819.htm#editorial:hx001:table-265:description-table-274,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/03_19,item:8f49f2f6819a48c8cb1467249724f2bbaf32576dfeed6b2415ec666bdac60ba9,2018-2019,2018-2019-9b5d67,/items/italia/teams/torino/collections/07-19/2018-2019-9b5d67,/items/italia/teams/torino/collections/03-19/2018-2019-9b5d67,unique record references,ET028_EXCLUSIVE
46140,paises/italia/torino/1920.htm#editorial:hx001:table-119:description-table-128,paises/italia/torino,camisas/italia/torino/08_22,camisas/italia/torino/05_23,item:dc360a79560e67ed290aea0f6af9567709a0be5e1833f959455aaeb6ced550ad,2019-2020,2019-2020-e22fce,/items/italia/teams/torino/collections/08-22/2019-2020-e22fce,/items/italia/teams/torino/collections/05-23/2019-2020-e22fce,unique record references,ET028_EXCLUSIVE
46156,paises/italia/torino/2021.htm#editorial:hx001:table-173:description-table-180,paises/italia/torino,camisas/italia/torino/08_22,camisas/italia/torino/06_23,item:8c67f6b3342f97ea3b4e7a2cb670944064a353f4cf95dc9b92bd901b0779f97e,2020-2021,2020-2021-8612bf,/items/italia/teams/torino/collections/08-22/2020-2021-8612bf,/items/italia/teams/torino/collections/06-23/2020-2021-8612bf,unique record references,ET028_EXCLUSIVE
